,tucaseid,erbmi,erincome,ertpreat,ertseat,eudietsoda,eudrink,eueat,euexercise,euexfreq,eufastfd,eufastfdfrq,euffyday,eufdsit,eusnap,eugenhth,eugroshp,euhgt,euinclvl,eumeat,eumilk,euprpmel,eusoda,eustores,eustreason,eutherm,euwgt,bmi_class
7168,20140807142045,25.799999,1.0,60.0,10.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,65,5,1.0,2.0,1.0,1.0,1.0,4.0,2.0,155,1
7169,20140807142049,24.1,1.0,105.0,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,65,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,145,1
7170,20140807142055,20.5,3.0,132.0,,,2.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,68,5,,,2.0,,,,,135,1
7171,20140807142061,20.799999,3.0,30.0,20.0,1.0,1.0,1.0,2.0,,2.0,,,1.0,2.0,2.0,1.0,65,5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,125,1
7172,20140807142065,41.200001,1.0,,,,2.0,,2.0,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,64,5,1.0,2.0,1.0,,2.0,1.0,2.0,240,2
7173,20140807142069,27.5,1.0,60.0,5.0,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,75,5,2.0,2.0,3.0,2.0,2.0,3.0,,220,1
7174,20140807142079,25.799999,1.0,45.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,72,5,,,2.0,1.0,,,,190,1
7175,20140807142081,24.299999,2.0,75.0,10.0,,1.0,1.0,2.0,,2.0,,,1.0,2.0,2.0,2.0,68,5,,,2.0,2.0,,,,160,1
7176,20140807142087,22.9,3.0,,345.0,2.0,1.0,1.0,2.0,,2.0,,,1.0,2.0,2.0,1.0,62,5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,125,1
7177,20140807142091,27.799999,5.0,80.0,,,2.0,2.0,1.0,6.0,2.0,,,1.0,2.0,1.0,1.0,69,5,,,2.0,,2.0,1.0,,188,1
7178,20140807142093,27.200001,1.0,105.0,40.0,,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,71,5,,,2.0,,,,,195,1
7179,20140807142095,31.5,1.0,25.0,5.0,2.0,1.0,1.0,2.0,,1.0,7.0,1.0,1.0,2.0,4.0,2.0,67,5,,,2.0,1.0,,,,201,2
7180,20140807142100,29.1,1.0,20.0,,,2.0,2.0,2.0,,1.0,4.0,2.0,1.0,2.0,3.0,1.0,65,5,1.0,2.0,1.0,,2.0,1.0,2.0,175,1
7182,20140807142112,23.0,1.0,,140.0,,1.0,1.0,2.0,,2.0,,,1.0,2.0,2.0,1.0,70,5,,,2.0,2.0,1.0,2.0,,160,1
7183,20140807142134,24.9,1.0,60.0,,,2.0,2.0,1.0,3.0,1.0,7.0,2.0,1.0,2.0,2.0,2.0,68,5,1.0,2.0,3.0,,,,2.0,164,1
7184,20140807142135,28.1,1.0,40.0,,2.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,4.0,1.0,68,5,1.0,2.0,1.0,1.0,2.0,2.0,1.0,185,1
7185,20140807142138,29.5,1.0,135.0,8.0,1.0,1.0,1.0,1.0,7.0,2.0,,,1.0,2.0,5.0,1.0,74,5,2.0,2.0,1.0,1.0,5.0,1.0,,230,1
7186,20140807142147,28.200001,1.0,55.0,,,2.0,2.0,1.0,7.0,2.0,,,1.0,2.0,3.0,1.0,67,5,1.0,2.0,1.0,,1.0,2.0,2.0,180,1
7187,20140807142148,31.6,1.0,10.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,3.0,1.0,76,5,1.0,2.0,1.0,,1.0,2.0,1.0,260,2
7188,20140807142150,25.0,1.0,105.0,11.0,1.0,1.0,1.0,1.0,7.0,1.0,5.0,2.0,1.0,2.0,1.0,3.0,65,5,,,2.0,1.0,1.0,2.0,,150,1
7189,20140807142156,23.700001,5.0,15.0,5.0,,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,5.0,1.0,70,5,2.0,2.0,1.0,2.0,2.0,2.0,,165,1
7190,20140807142158,24.4,3.0,180.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,3.0,2.0,70,5,2.0,2.0,1.0,,,,,170,1
7191,20140807142161,26.299999,1.0,50.0,15.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,64,5,1.0,2.0,1.0,1.0,2.0,1.0,2.0,153,1
7192,20140807142164,22.799999,1.0,180.0,,,2.0,2.0,1.0,5.0,2.0,,,1.0,2.0,2.0,3.0,68,5,1.0,2.0,3.0,,2.0,2.0,2.0,150,1
7193,20140807142165,28.0,1.0,40.0,,,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,70,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,195,1
7194,20140807142168,24.4,1.0,90.0,,,1.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,73,5,1.0,2.0,1.0,2.0,1.0,4.0,1.0,185,1
7195,20140807142173,32.599998,1.0,30.0,40.0,1.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,2.0,1.0,64,5,2.0,2.0,3.0,1.0,1.0,2.0,,190,2
7196,20140807142177,28.1,5.0,60.0,15.0,,1.0,1.0,2.0,,2.0,,,1.0,2.0,3.0,1.0,68,5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,185,1
7197,20140807142178,25.5,1.0,55.0,7.0,,1.0,1.0,2.0,,2.0,,,1.0,2.0,3.0,1.0,68,5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,168,1
7198,20140807142180,26.299999,3.0,35.0,2.0,,2.0,1.0,1.0,7.0,2.0,,,2.0,2.0,5.0,1.0,59,5,1.0,2.0,1.0,,1.0,1.0,2.0,130,1
7199,20140807142183,24.200001,1.0,200.0,,,2.0,2.0,1.0,1.0,2.0,,,1.0,2.0,2.0,2.0,66,5,,,2.0,,,,,150,1
7200,20140807142184,26.4,1.0,60.0,20.0,,2.0,1.0,2.0,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,60,5,1.0,2.0,1.0,,1.0,1.0,2.0,135,1
7201,20140807142188,24.4,1.0,20.0,,,1.0,2.0,1.0,7.0,2.0,,,1.0,2.0,1.0,1.0,71,5,1.0,2.0,3.0,2.0,3.0,1.0,1.0,175,1
7202,20140807142191,30.0,3.0,40.0,20.0,1.0,1.0,1.0,2.0,,2.0,,,1.0,2.0,4.0,1.0,65,5,1.0,2.0,1.0,1.0,2.0,1.0,2.0,180,1
7203,20140807142192,26.6,1.0,60.0,35.0,,1.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,68,5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,175,1
7205,20140807142200,22.6,1.0,50.0,5.0,,2.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,66,5,1.0,2.0,1.0,,1.0,,2.0,140,1
7206,20140807142203,28.200001,1.0,255.0,,,1.0,2.0,2.0,,1.0,2.0,1.0,1.0,2.0,2.0,3.0,67,5,,,2.0,2.0,1.0,3.0,,180,1
7207,20140807142204,21.1,1.0,150.0,,,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,63,5,1.0,2.0,1.0,,2.0,5.0,2.0,119,1
7208,20140807142205,32.599998,1.0,35.0,,2.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,64,5,1.0,2.0,1.0,1.0,2.0,1.0,2.0,190,2
7209,20140807142209,33.900002,1.0,60.0,30.0,,1.0,1.0,1.0,5.0,2.0,,,1.0,2.0,4.0,1.0,72,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,250,2
7210,20140807142211,22.700001,1.0,315.0,,,2.0,2.0,1.0,7.0,2.0,,,1.0,2.0,1.0,1.0,67,5,1.0,2.0,3.0,,1.0,1.0,2.0,145,1
7211,20140807142213,28.200001,5.0,45.0,15.0,,1.0,1.0,2.0,,2.0,,,2.0,2.0,3.0,3.0,74,5,1.0,2.0,3.0,2.0,3.0,3.0,2.0,220,1
7212,20140807142215,24.4,1.0,150.0,,,1.0,2.0,1.0,14.0,2.0,,,1.0,2.0,1.0,1.0,73,5,,,2.0,2.0,1.0,2.0,,185,1
7213,20140807142217,29.299999,5.0,120.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,2.0,1.0,71,5,1.0,2.0,1.0,,1.0,1.0,2.0,210,1
7214,20140807142218,27.6,1.0,95.0,,,2.0,2.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,63,5,1.0,2.0,1.0,,,,2.0,156,1
7215,20140807142225,26.4,1.0,25.0,,2.0,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,2.0,4.0,1.0,63,5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,149,1
7216,20140807142226,26.6,1.0,70.0,10.0,,2.0,1.0,2.0,,1.0,4.0,1.0,1.0,2.0,3.0,2.0,69,5,,,2.0,,,,,180,1
7217,20140807142227,28.1,1.0,65.0,20.0,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,3.0,2.0,69,5,1.0,2.0,1.0,2.0,,,2.0,190,1
7218,20140807142229,25.6,1.0,45.0,10.0,,1.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,62,5,2.0,2.0,1.0,2.0,1.0,4.0,,140,1
7219,20140807142230,21.6,1.0,95.0,,,1.0,2.0,1.0,5.0,2.0,,,1.0,2.0,1.0,1.0,65,5,1.0,2.0,1.0,2.0,3.0,3.0,2.0,130,1
7220,20140807142231,25.4,1.0,147.0,20.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,72,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,187,1
7221,20140807142234,34.299999,3.0,90.0,15.0,2.0,1.0,1.0,2.0,,2.0,,,1.0,2.0,5.0,1.0,64,5,1.0,2.0,1.0,1.0,2.0,2.0,2.0,200,2
7222,20140807142237,23.799999,1.0,70.0,,2.0,1.0,2.0,2.0,,1.0,2.0,1.0,1.0,2.0,3.0,1.0,58,5,1.0,2.0,1.0,1.0,2.0,6.0,2.0,114,1
7223,20140807142241,27.799999,5.0,90.0,30.0,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,72,5,2.0,2.0,1.0,,2.0,2.0,,205,1
7224,20140807142252,20.299999,1.0,50.0,,,1.0,2.0,1.0,2.0,2.0,,,1.0,2.0,2.0,1.0,64,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,118,1
7225,20140807142255,32.700001,3.0,60.0,,,2.0,2.0,2.0,,1.0,5.0,1.0,2.0,2.0,2.0,1.0,67,5,1.0,2.0,1.0,,2.0,1.0,2.0,209,2
7226,20140807142258,40.299999,5.0,125.0,,,1.0,2.0,2.0,,1.0,2.0,2.0,1.0,2.0,3.0,1.0,66,5,1.0,2.0,1.0,2.0,2.0,1.0,1.0,250,2
7227,20140807142259,18.799999,5.0,60.0,40.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,69,5,,,2.0,1.0,2.0,2.0,,127,1
7228,20140807142268,27.4,1.0,15.0,30.0,,2.0,1.0,1.0,2.0,2.0,,,1.0,2.0,2.0,1.0,67,5,1.0,2.0,1.0,,1.0,2.0,1.0,175,1
7229,20140807142270,25.1,1.0,60.0,30.0,,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,69,5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,170,1
7230,20140807142278,58.400002,5.0,,5.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,64,5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,340,2
7231,20140807142281,22.4,1.0,65.0,,,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,69,5,2.0,2.0,1.0,,1.0,2.0,,152,1
7232,20140807142284,26.0,1.0,65.0,,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,65,5,1.0,2.0,1.0,1.0,3.0,1.0,2.0,156,1
7233,20140807142294,26.6,5.0,30.0,,,2.0,2.0,1.0,7.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,65,5,1.0,2.0,1.0,,1.0,1.0,2.0,160,1
7234,20140807142297,30.700001,1.0,90.0,16.0,,1.0,1.0,1.0,2.0,2.0,,,1.0,2.0,2.0,2.0,66,5,,,2.0,2.0,,,,190,2
7235,20140807142304,39.200001,5.0,75.0,,,2.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,56,5,1.0,2.0,1.0,,1.0,1.0,2.0,175,2
7236,20140807142306,54.799999,1.0,60.0,15.0,,1.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,64,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,319,2
7237,20140807142307,29.4,1.0,165.0,457.0,,1.0,1.0,2.0,,1.0,6.0,2.0,1.0,2.0,2.0,1.0,67,5,2.0,2.0,1.0,2.0,1.0,6.0,,188,1
7238,20140807142308,27.200001,1.0,150.0,20.0,,1.0,1.0,1.0,5.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,71,5,,,2.0,2.0,2.0,1.0,,195,1
7239,20140807142309,29.200001,1.0,45.0,,,1.0,2.0,2.0,,1.0,7.0,2.0,1.0,2.0,4.0,3.0,76,5,,,2.0,2.0,3.0,1.0,,240,1
7240,20140807142315,39.299999,5.0,15.0,,,2.0,2.0,2.0,,2.0,,,3.0,1.0,5.0,2.0,65,5,,,2.0,,,,,236,2
7241,20140807142318,23.6,5.0,50.0,,,1.0,2.0,1.0,7.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,66,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,146,1
7242,20140807142321,29.299999,1.0,135.0,18.0,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,68,5,,,2.0,,,,,193,1
7243,20140807142326,26.200001,1.0,30.0,,,1.0,2.0,1.0,3.0,2.0,,,1.0,2.0,1.0,1.0,67,5,2.0,2.0,1.0,2.0,1.0,3.0,,167,1
7244,20140807142327,31.200001,5.0,25.0,60.0,2.0,1.0,1.0,1.0,6.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,71,5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,224,2
7245,20140807142331,23.5,1.0,30.0,,,1.0,2.0,1.0,4.0,2.0,,,1.0,2.0,2.0,1.0,67,5,1.0,2.0,1.0,2.0,2.0,1.0,2.0,150,1
7246,20140807142333,22.1,1.0,15.0,,,1.0,2.0,1.0,3.0,2.0,,,1.0,2.0,1.0,1.0,63,5,,,2.0,2.0,2.0,1.0,,125,1
7247,20140807142336,22.299999,1.0,65.0,,,1.0,2.0,1.0,4.0,2.0,,,1.0,2.0,2.0,1.0,66,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,138,1
7248,20140807142337,21.5,1.0,60.0,50.0,,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,64,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,125,1
7249,20140807142339,24.9,1.0,80.0,15.0,,1.0,1.0,1.0,7.0,2.0,,,1.0,2.0,3.0,1.0,66,5,1.0,2.0,1.0,2.0,2.0,4.0,2.0,154,1
7250,20140807142340,19.799999,1.0,55.0,5.0,,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,61,5,2.0,2.0,3.0,2.0,,,,105,1
7252,20140807142344,24.0,1.0,10.0,,2.0,1.0,2.0,1.0,5.0,2.0,,,1.0,2.0,1.0,1.0,64,5,1.0,2.0,1.0,1.0,2.0,2.0,2.0,140,1
7253,20140807142346,17.5,1.0,10.0,5.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,65,5,1.0,2.0,3.0,2.0,,,1.0,105,1
7257,20140807142359,41.5,3.0,45.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,5.0,1.0,67,5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,265,2
7258,20140807142362,22.6,1.0,50.0,240.0,,2.0,1.0,2.0,,1.0,3.0,2.0,1.0,2.0,4.0,2.0,66,5,1.0,2.0,3.0,,,,2.0,140,1
7259,20140807142363,38.299999,1.0,50.0,35.0,,1.0,1.0,2.0,,1.0,5.0,2.0,1.0,2.0,3.0,2.0,65,5,,,2.0,2.0,,,,230,2
7260,20140807142364,36.299999,1.0,45.0,10.0,,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,66,5,1.0,2.0,1.0,2.0,2.0,1.0,2.0,225,2
7261,20140807142371,23.0,1.0,40.0,,,2.0,2.0,1.0,7.0,2.0,,,1.0,2.0,3.0,1.0,71,5,1.0,2.0,1.0,,1.0,3.0,2.0,165,1
7262,20140807142374,31.6,5.0,55.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,4.0,2.0,70,5,,,2.0,,,,,220,2
7263,20140807142376,42.599998,5.0,60.0,,,2.0,2.0,1.0,3.0,2.0,,,1.0,1.0,3.0,1.0,68,5,1.0,2.0,1.0,,1.0,1.0,2.0,280,2
7264,20140807142379,27.299999,1.0,50.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,70,5,,,2.0,1.0,,,,190,1
7265,20140807142385,26.299999,1.0,65.0,30.0,,2.0,1.0,1.0,4.0,2.0,,,1.0,2.0,2.0,1.0,67,5,1.0,2.0,1.0,,2.0,1.0,2.0,168,1
7266,20140807142387,26.200001,1.0,120.0,2.0,,1.0,1.0,2.0,,2.0,,,1.0,2.0,2.0,1.0,67,5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,167,1
7267,20140807142389,34.900002,5.0,30.0,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,71,5,2.0,2.0,1.0,2.0,1.0,1.0,,250,2
7268,20140807142390,28.200001,1.0,30.0,,,1.0,2.0,1.0,4.0,2.0,,,1.0,2.0,1.0,1.0,67,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,180,1
7269,20140807142394,25.799999,1.0,75.0,,,2.0,2.0,1.0,7.0,2.0,,,1.0,2.0,3.0,1.0,68,5,1.0,2.0,1.0,,1.0,2.0,1.0,170,1
7270,20140807142396,19.9,1.0,,45.0,,2.0,1.0,2.0,,2.0,,,1.0,2.0,2.0,1.0,69,5,2.0,2.0,1.0,,1.0,2.0,,135,1
7272,20140807142399,36.599998,1.0,70.0,,,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,62,5,,,2.0,2.0,5.0,6.0,,200,2
7273,20140807142400,21.1,1.0,100.0,,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,1.0,2.0,3.0,1.0,67,5,,,2.0,1.0,2.0,1.0,,135,1
7274,20140807142401,23.6,1.0,30.0,12.0,,2.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,66,5,1.0,2.0,1.0,,1.0,3.0,2.0,146,1
7275,20140807142406,25.700001,1.0,120.0,,,1.0,2.0,1.0,6.0,2.0,,,1.0,2.0,2.0,1.0,73,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,195,1
7276,20140807142417,27.799999,1.0,85.0,10.0,,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,61,5,1.0,2.0,1.0,,1.0,6.0,2.0,147,1
7277,20140807142425,27.299999,3.0,75.0,30.0,,2.0,1.0,2.0,,2.0,,,1.0,2.0,4.0,1.0,69,5,1.0,2.0,1.0,,2.0,2.0,1.0,185,1
7278,20140807142427,28.299999,5.0,75.0,35.0,2.0,1.0,1.0,2.0,,2.0,,,1.0,1.0,3.0,1.0,62,5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,155,1
7279,20140807142430,23.5,1.0,90.0,10.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,67,5,,,2.0,1.0,1.0,3.0,,150,1
7280,20140807142432,29.9,5.0,80.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,2.0,2.0,66,5,,,2.0,1.0,,,,185,1
7281,20140807142437,21.0,1.0,45.0,,,2.0,2.0,1.0,3.0,2.0,,,1.0,2.0,1.0,1.0,62,5,1.0,2.0,1.0,,1.0,4.0,2.0,115,1
7282,20140807142438,29.299999,1.0,60.0,15.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,62,5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,160,1
7283,20140807142450,25.1,3.0,80.0,15.0,,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,1.0,2.0,71,5,,,2.0,2.0,,,,180,1
7284,20140807142454,36.0,1.0,120.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,,,1.0,2.0,3.0,2.0,67,5,,,2.0,1.0,,,,230,2
7285,20140807142461,41.099998,5.0,130.0,,,1.0,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,62,5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,225,2
7286,20140807142463,29.299999,5.0,90.0,,,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,60,5,1.0,2.0,1.0,2.0,1.0,3.0,2.0,150,1
7287,20140807142466,22.200001,1.0,120.0,20.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,67,5,,,2.0,1.0,1.0,2.0,,142,1
7288,20140807142470,37.900002,1.0,55.0,,,1.0,2.0,1.0,2.0,1.0,6.0,2.0,1.0,2.0,3.0,3.0,74,5,1.0,2.0,3.0,2.0,1.0,4.0,2.0,295,2
7289,20140807142471,27.799999,1.0,58.0,45.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,71,5,1.0,2.0,3.0,1.0,1.0,1.0,1.0,199,1
7290,20140807142473,38.400002,4.0,70.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,3.0,2.0,69,5,,,2.0,,,,,260,2
7291,20140807142475,58.400002,1.0,90.0,15.0,1.0,1.0,1.0,1.0,7.0,2.0,,,1.0,2.0,5.0,1.0,64,5,1.0,2.0,1.0,1.0,1.0,3.0,2.0,340,2
7292,20140807142479,36.400002,1.0,60.0,,,2.0,2.0,2.0,,1.0,4.0,1.0,1.0,2.0,3.0,1.0,59,5,1.0,2.0,1.0,,2.0,1.0,2.0,180,2
7293,20140807142481,21.6,1.0,15.0,,2.0,1.0,2.0,2.0,,1.0,4.0,1.0,1.0,2.0,2.0,1.0,68,5,1.0,2.0,1.0,1.0,2.0,2.0,2.0,142,1
7294,20140807142482,24.1,1.0,40.0,30.0,,2.0,1.0,1.0,2.0,2.0,,,1.0,2.0,3.0,3.0,67,5,,,2.0,,2.0,2.0,,154,1
7295,20140807142483,23.6,1.0,30.0,10.0,,2.0,1.0,1.0,5.0,2.0,,,1.0,2.0,2.0,1.0,61,5,1.0,2.0,1.0,,1.0,3.0,2.0,125,1
7296,20140807142484,29.299999,1.0,15.0,10.0,2.0,1.0,1.0,2.0,,1.0,5.0,1.0,1.0,2.0,3.0,1.0,60,5,2.0,2.0,1.0,1.0,2.0,1.0,,150,1
7297,20140807142487,22.9,1.0,60.0,2.0,,2.0,1.0,1.0,6.0,2.0,,,1.0,2.0,1.0,2.0,69,5,,,2.0,,,,,155,1
7298,20140807142489,22.799999,1.0,15.0,22.0,2.0,1.0,1.0,1.0,8.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,68,5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,150,1
7299,20140807142506,31.799999,5.0,120.0,,,2.0,2.0,1.0,3.0,2.0,,,1.0,2.0,5.0,1.0,62,5,1.0,2.0,1.0,,1.0,1.0,2.0,174,2
7300,20140807142507,23.5,1.0,180.0,,,1.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,72,5,2.0,2.0,1.0,2.0,1.0,3.0,,173,1
7301,20140807142510,32.299999,5.0,20.0,,,1.0,,1.0,2.0,2.0,,,2.0,1.0,5.0,1.0,67,5,1.0,2.0,1.0,2.0,5.0,1.0,2.0,206,2
7302,20140807142511,19.4,1.0,135.0,,,2.0,2.0,1.0,2.0,2.0,,,1.0,2.0,2.0,2.0,66,5,,,2.0,,,,,120,1
7303,20140807142512,20.299999,1.0,70.0,40.0,,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,72,5,,,2.0,,,,,150,1
7304,20140807142518,42.900002,1.0,,20.0,1.0,1.0,1.0,2.0,,2.0,,,1.0,2.0,5.0,2.0,64,5,1.0,2.0,1.0,1.0,,,2.0,250,2
7305,20140807142519,22.299999,1.0,60.0,,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,62,5,1.0,2.0,1.0,1.0,2.0,2.0,2.0,122,1
7306,20140807142525,29.799999,1.0,220.0,,,2.0,2.0,1.0,6.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,72,5,,,2.0,,,,,220,1
7307,20140807142526,43.799999,1.0,75.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,3.0,70,5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,305,2
7308,20140807142528,24.4,1.0,40.0,30.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,70,5,,,2.0,1.0,,,,170,1
7309,20140807142533,22.4,1.0,120.0,15.0,,1.0,1.0,1.0,2.0,2.0,,,1.0,2.0,1.0,1.0,73,5,1.0,2.0,1.0,2.0,1.0,2.0,1.0,170,1
7310,20140807142536,32.799999,3.0,,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,2.0,1.0,72,5,1.0,2.0,1.0,,1.0,3.0,2.0,242,2
7311,20140808140001,23.6,1.0,20.0,60.0,,1.0,1.0,1.0,8.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,68,5,1.0,2.0,3.0,2.0,2.0,1.0,2.0,155,1
7312,20140808140006,30.6,5.0,25.0,,1.0,1.0,2.0,1.0,1.0,2.0,,,1.0,1.0,4.0,1.0,69,5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,207,2
7313,20140808140013,27.799999,5.0,35.0,,,2.0,2.0,2.0,,1.0,1.0,2.0,1.0,2.0,3.0,1.0,64,5,1.0,2.0,1.0,,2.0,1.0,2.0,162,1
7314,20140808140040,29.0,3.0,,310.0,2.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,66,5,,,2.0,1.0,1.0,1.0,,180,1
7315,20140808140050,19.200001,1.0,65.0,15.0,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,69,5,1.0,2.0,3.0,,1.0,1.0,2.0,130,1
7316,20140808140068,30.0,1.0,40.0,6.0,,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,3.0,1.0,71,5,1.0,2.0,1.0,2.0,2.0,4.0,2.0,215,1
